"","fileName","answer","guess1","guess2","guess3","guess4","guess5","confidence1","confidence2","confidence3","confidence4","confidence5"
"2035","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2033.jpg'",0,"27",22,21,25," 11","0.4825",0.1841,0.1616,0.0976," 0.0396"
"2036","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2036.jpg'",0,"27",22,11,25," 21","0.7350",0.1081,0.0446,0.044," 0.0437"
"2037","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2038.jpg'",0,"27",22,25,21," 11","0.4706",0.2827,0.0933,0.0791," 0.0455"
"2038","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2037.jpg'",0,"27",11,22,25," 21","0.7332",0.0959,0.0721,0.0656," 0.0195"
"2039","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2039.jpg'",0,"27",22,25,11," 21","0.3348",0.2718,0.1379,0.1332," 0.0663"
"2040","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2041.jpg'",0,"27",11,22,25," 21","0.5296",0.1648,0.1568,0.0771," 0.0462"
"2041","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2042.jpg'",0,"27",22,11,21," 25","0.5375",0.1531,0.1265,0.082," 0.0622"
"2042","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2043.jpg'",0,"27",11,22,25," 21","0.5311",0.1876,0.1172,0.0693," 0.0572"
"2043","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2040.jpg'",0,"11",27,22,21," 25","0.3201",0.2935,0.1738,0.1025," 0.0799"
"2044","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2045.jpg'",0,"27",25,22,21," 11","0.6655",0.117,0.0732,0.0671," 0.0508"
"2045","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2044.jpg'",0,"22",27,25,21," 11","0.3481",0.2631,0.1476,0.1223," 0.0696"
"2046","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2050.jpg'",0,"27",11,22,25," 1","0.3990",0.3756,0.1477,0.0325," 0.0296"
"2047","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2048.jpg'",0,"27",11,25,22," 21","0.6878",0.1176,0.0983,0.0586," 0.0157"
"2048","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2049.jpg'",0,"27",22,25,11," 21","0.8102",0.0606,0.0463,0.0454," 0.0280"
"2049","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2051.jpg'",0,"27",11,22,25," 21","0.4788",0.3841,0.0571,0.0505," 0.0168"
"2050","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2046.jpg'",0,"27",11,22,25," 21","0.5138",0.2023,0.1266,0.0875," 0.0411"
"2051","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2047.jpg'",0,"11",27,22,25," 21","0.4669",0.2662,0.1185,0.0904," 0.0324"
"2052","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2054.jpg'",0,"11",27,25,22," 21","0.6566",0.2182,0.0709,0.0403," 0.0075"
"2053","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2052.jpg'",0,"11",27,22,25," 21","0.4758",0.3749,0.0982,0.0358," 0.0090"
"2054","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2055.jpg'",0,"11",27,22,25," 1","0.5498",0.2176,0.0997,0.0893," 0.0243"
"2055","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2053.jpg'",0,"27",11,25,22," 6","0.4283",0.3971,0.1046,0.0413," 0.0080"
"2056","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2058.jpg'",0,"11",25,27,22," 21","0.5278",0.2221,0.2032,0.0216," 0.0100"
"2057","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2056.jpg'",0,"11",27,25,21," 22","0.6591",0.1492,0.1436,0.0258," 0.0125"
"2058","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2057.jpg'",0,"11",27,25,21," 22","0.3437",0.3119,0.2048,0.0526," 0.0372"
"2059","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2060.jpg'",0,"25",27,11,1," 22","0.3576",0.3438,0.2205,0.0326," 0.0305"
"2060","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2059.jpg'",0,"27",25,11,21," 22","0.3977",0.2043,0.1598,0.1086," 0.0869"
"2061","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2063.jpg'",0,"27",25,11,22," 21","0.2836",0.2662,0.2578,0.0918," 0.0734"
"2062","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2061.jpg'",0,"27",11,25,22," 1","0.4003",0.3219,0.2055,0.0246," 0.0179"
"2063","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2062.jpg'",0,"11",25,27,21," 22","0.3739",0.3367,0.2188,0.029," 0.0258"
"2064","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2064.jpg'",0,"27",22,25,11," 21","0.4197",0.2739,0.1776,0.0843," 0.0223"
"2065","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2065.jpg'",0,"27",11,25,22," 21","0.6823",0.1029,0.101,0.0602," 0.0308"
"2066","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2071.jpg'",0,"27",11,25,22," 21","0.4370",0.3756,0.1032,0.0627," 0.0112"
"2067","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2069.jpg'",0,"27",11,22,25," 21","0.6278",0.2357,0.0559,0.0533," 0.0117"
"2068","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2072.jpg'",0,"27",11,25,22," 21","0.4308",0.3512,0.0904,0.0787," 0.0242"
"2069","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2067.jpg'",0,"27",11,22,25," 21","0.7178",0.0953,0.0723,0.0581," 0.0416"
"2070","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2068.jpg'",0,"27",11,22,25," 21","0.4927",0.2141,0.1576,0.074," 0.0377"
"2071","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2066.jpg'",0,"27",22,25,11," 21","0.8164",0.0633,0.0459,0.0409," 0.0239"
"2072","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2070.jpg'",0,"27",21,22,25," 6","0.6174",0.1437,0.1031,0.0697," 0.0257"
"2073","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2073.jpg'",0,"27",11,22,25," 21","0.6153",0.2459,0.0717,0.04," 0.0152"
"2074","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2075.jpg'",0,"27",22,11,21," 25","0.5201",0.2296,0.1335,0.0558," 0.0406"
"2075","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2078.jpg'",0,"27",22,21,25," 11","0.6544",0.1608,0.086,0.0503," 0.0300"
"2076","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2076.jpg'",0,"27",11,22,25," 21","0.4440",0.2218,0.1772,0.0918," 0.0474"
"2077","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2079.jpg'",0,"27",22,25,11," 21","0.4205",0.1858,0.1682,0.1286," 0.0619"
"2078","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2074.jpg'",0,"27",22,11,25," 21","0.7269",0.1263,0.0617,0.0485," 0.0204"
"2079","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2077.jpg'",0,"27",22,25,21," 11","0.6182",0.188,0.0709,0.0636," 0.0278"
"2080","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2080.jpg'",0,"22",27,21,25," 11","0.4005",0.3641,0.1447,0.0432," 0.0238"
"2081","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2082.jpg'",0,"22",21,25,27," 11","0.7153",0.1504,0.0475,0.0391," 0.0188"
"2082","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2083.jpg'",0,"22",11,25,21," 27","0.2879",0.2867,0.1556,0.1318," 0.0499"
"2083","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2081.jpg'",0,"22",21,27,25," 1","0.6528",0.1302,0.1257,0.0462," 0.0145"
"2084","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2085.jpg'",0,"11",21,25,22," 27","0.5975",0.1022,0.0989,0.0821," 0.0671"
"2085","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2086.jpg'",0,"11",21,25,22," 27","0.3546",0.2621,0.155,0.0809," 0.0547"
"2086","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2084.jpg'",0,"11",25,22,21," 27","0.4210",0.1958,0.1726,0.0709," 0.0607"
"2087","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2088.jpg'",0,"22",11,21,25," 27","0.3431",0.2279,0.2004,0.1018," 0.0442"
"2088","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2087.jpg'",0,"11",22,25,21," 27","0.3829",0.2136,0.1672,0.1312," 0.0390"
"2089","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2090.jpg'",0,"11",21,22,25," 27","0.3137",0.2686,0.2016,0.1281," 0.0318"
"2090","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2092.jpg'",0,"11",25,22,1," 21","0.2758",0.1861,0.1825,0.1204," 0.1160"
"2091","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2089.jpg'",0,"11",21,22,27," 25","0.3029",0.2214,0.1488,0.1253," 0.1174"
"2092","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2093.jpg'",0,"1",25,22,11," 21","0.3310",0.2159,0.1875,0.1027," 0.0866"
"2093","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2094.jpg'",0,"11",25,21,1," 22","0.2107",0.2057,0.1994,0.1621," 0.1373"
"2094","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2095.jpg'",0,"11",22,25,1," 21","0.2681",0.2343,0.1944,0.1371," 0.0617"
"2095","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2091.jpg'",0,"11",21,22,25," 20","0.4270",0.2527,0.1474,0.0949," 0.0290"
"2096","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2098.jpg'",0,"11",21,22,25," 1","0.3099",0.2507,0.1545,0.1397," 0.0609"
"2097","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2099.jpg'",0,"21",11,22,25," 27","0.2992",0.1979,0.1885,0.1109," 0.0980"
"2098","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2097.jpg'",0,"11",25,22,21," 1","0.3842",0.2005,0.1588,0.1185," 0.0621"
"2099","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2101.jpg'",0,"11",25,22,21," 27","0.2753",0.1924,0.1915,0.1756," 0.0909"
"2100","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2096.jpg'",0,"22",25,11,1," 21","0.2329",0.2248,0.2034,0.1149," 0.1137"
"2101","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2100.jpg'",0,"11",21,25,22," 27","0.4390",0.2089,0.1225,0.0957," 0.0521"
"2102","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2102.jpg'",0,"11",22,25,21," 27","0.3608",0.2301,0.1901,0.0993," 0.0766"
"2103","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2106.jpg'",0,"11",22,21,25," 27","0.3028",0.1873,0.1745,0.1506," 0.0996"
"2104","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2103.jpg'",0,"21",11,22,25," 27","0.3260",0.2374,0.1816,0.0969," 0.0687"
"2105","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2108.jpg'",0,"11",21,25,22," 27","0.3451",0.2948,0.1327,0.1261," 0.0318"
"2106","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2105.jpg'",0,"21",27,11,25," 22","0.3130",0.2002,0.1924,0.1499," 0.1027"
"2107","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2104.jpg'",0,"21",11,22,25," 27","0.2485",0.1984,0.193,0.1487," 0.1027"
"2108","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2107.jpg'",0,"11",22,21,25," 1","0.3179",0.2353,0.1534,0.1378," 0.0761"
"2109","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2109.jpg'",0,"11",25,21,22," 1","0.5316",0.1568,0.1152,0.1088," 0.0369"
"2110","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2113.jpg'",0,"21",22,11,25," 27","0.3108",0.2324,0.1996,0.1233," 0.0685"
"2111","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2115.jpg'",0,"11",25,21,1," 22","0.6888",0.1215,0.064,0.0436," 0.0349"
"2112","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2114.jpg'",0,"11",25,21,22," 1","0.3125",0.2146,0.1879,0.1806," 0.0438"
"2113","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2111.jpg'",0,"25",22,11,21," 27","0.3308",0.1887,0.1613,0.1424," 0.0804"
"2114","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2116.jpg'",0,"1",22,21,25," 11","0.2786",0.2509,0.1808,0.1322," 0.0968"
"2115","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2112.jpg'",0,"25",22,1,21," 11","0.2361",0.2244,0.2041,0.136," 0.1136"
"2116","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2120.jpg'",0,"11",21,27,25," 22","0.5615",0.2175,0.09,0.0519," 0.0441"
"2117","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2117.jpg'",0,"21",25,11,22," 27","0.2622",0.2466,0.1824,0.1611," 0.0570"
"2118","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2121.jpg'",0,"11",21,22,25," 27","0.3436",0.1974,0.1698,0.1269," 0.0665"
"2119","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2119.jpg'",0,"11",21,25,1," 22","0.5273",0.1538,0.1295,0.0829," 0.0486"
"2120","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2110.jpg'",0,"21",22,25,27," 1","0.2761",0.234,0.1678,0.0992," 0.0948"
"2121","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2118.jpg'",0,"21",11,25,22," 1","0.3107",0.2169,0.154,0.0973," 0.0897"
"2122","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2123.jpg'",0,"21",22,11,25," 27","0.3252",0.3046,0.1438,0.1065," 0.0537"
"2123","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2125.jpg'",0,"11",25,22,21," 27","0.5042",0.1473,0.1438,0.1233," 0.0312"
"2124","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2126.jpg'",0,"21",22,25,11," 24","0.3598",0.2904,0.1612,0.0909," 0.0303"
"2125","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2124.jpg'",0,"21",27,11,22," 25","0.2984",0.179,0.175,0.1409," 0.1399"
"2126","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2122.jpg'",0,"21",27,22,25," 11","0.2716",0.2653,0.2122,0.108," 0.0908"
"2127","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2127.jpg'",0,"21",11,22,25," 27","0.2983",0.2529,0.1666,0.1318," 0.0916"
"2128","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2128.jpg'",0,"21",11,22,25," 27","0.4154",0.2647,0.1369,0.0788," 0.0431"
"2129","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2129.jpg'",0,"21",11,22,1," 27","0.4137",0.2155,0.1033,0.0813," 0.0779"
"2130","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2132.jpg'",0,"11",21,27,25," 22","0.2612",0.2436,0.1568,0.1524," 0.0845"
"2131","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2135.jpg'",0,"11",27,1,22," 21","0.6329",0.1,0.0752,0.0656," 0.0646"
"2132","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2133.jpg'",0,"21",11,22,25," 27","0.2985",0.2276,0.1965,0.1088," 0.0671"
"2133","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2131.jpg'",0,"11",1,21,22," 25","0.2501",0.2069,0.1772,0.1121," 0.1096"
"2134","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2134.jpg'",0,"11",27,21,1," 25","0.2855",0.1894,0.1614,0.1242," 0.1226"
"2135","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2130.jpg'",0,"11",1,21,22," 25","0.2605",0.259,0.2303,0.1033," 0.0971"
"2136","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2137.jpg'",0,"21",27,11,22," 25","0.4394",0.2077,0.1245,0.0868," 0.0681"
"2137","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2139.jpg'",0,"11",25,22,21," 27","0.3881",0.2424,0.1067,0.0955," 0.0763"
"2138","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2138.jpg'",0,"11",25,27,22," 21","0.2350",0.2274,0.1811,0.1304," 0.1275"
"2139","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2136.jpg'",0,"11",1,25,22," 21","0.5197",0.1497,0.1001,0.0859," 0.0700"
"2140","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2140.jpg'",0,"11",22,25,27," 21","0.3313",0.234,0.2161,0.1074," 0.0465"
"2141","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_2142.jpg'",0,"11",22,25,1," 27","0.5522",0.1471,0.107,0.0928," 0.0632"
